X,Y,OBJECTID,REPORTINGAGENCYid,ReportingAgency,REPORTNUMBER,ACCIDENTDATE,STREETADDRESS,INTERSECTIONWITH,DirOfCollision,RoadGroup,AOTACTUALMILEPOINT,RoadCharacteristics,NonReportableAddress,CITYORTOWNid,CITYORTOWN,EASTING,NORTHING,AOTROUTEid,AOTROUTE,LRSNUMBER,HOWMAPPED,Animal,Impairment,Involving,Weather,DayNight,InjuryType,LOC_ERROR,RDFLNAME,SurfaceCondition,RoadCondition,Route,LATITUDE,LONGITUDE,AOTROADWAYGROUPid
444851.952343751676381,219121.636406252160668,9497,VT0041100,UVM Police,18UV006675,2018-11-06T17:44:00.000Z,95 Spear St #Parking Garage,,"Left Turn and Thru, Angle Broadside -->v--","Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Not at a Junction,,0403,Burlington,,,0000,Unknown,,LATLONG,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Wet,None,Unknown,44.47022,-73.1931,9
539701.619531249627471,224615.179375000298023,9498,VTVSP0200,VSP - A4 St. Johnsbury,18A406996,2018-12-17T19:39:00.000Z,78 Broad Street,Mobil Gas Station,Rear End,,,Not at a Junction,,0307,Lyndon,,,,,,LATLONG,None/Other,None,None,Clear,Night,Injury,INVALID LOCATION ROUTE ID,,Dry,None,,44.52067,-72.0006,
450567.000000000931323,163710.0,9499,VT0010200,Middlebury PD.,18MB003976,2018-11-16T18:03:00.000Z,3201 US-7,Ossie Rd,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0111,Middlebury,450567,163710,0000,Unknown,,XY,None/Other,None,None,Freezing Precipitation,Night,Property Damage Only,INVALID LOCATION ROUTE ID,,Wet,None,Unknown,43.97196432,-73.11605553,9
443300.240156250074506,213727.359218752011657,9500,VT0040100,Burlington PD,18BU029069,2018-12-21T17:30:00.000Z,595 Shelburne Rd,Shelburne Rd,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0403,Burlington,,,0000,SHELBURNE RD,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,SHELBURNE RD,,,SHELBURNE RD,44.42155783,-73.2120105,9
,,9501,VTVSP1100,VSP - B2 Royalton,18B205268,2018-12-06T14:20:00.000Z,Route 73,Rochester Town Line,Single Vehicle Crash,,,Not at a Junction,,0106,Goshen,,,,,,,None/Other,None,None,Freezing Precipitation,Day,Injury,INVALID LOCATION ROUTE ID,,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",,,,
445604.000000000931323,168675.000000001862645,9502,VT0010200,Middlebury PD.,18MB003264,2018-09-14T19:33:00.000Z,Freeman Way,Gorham Ln,Rear End,Street or Town Highways in FA Urban Area,999.99,Y - Intersection,,0111,Middlebury,445604,168675,0000,FREEMAN WAY,,XY,None/Other,None,None,Clear,Night,Property Damage Only,INVALID LOCATION ROUTE ID,FREEMAN WAY,Dry,None,FREEMAN WAY,44.01629718,-73.17841137,5
479151,239308,9503,VTVSP0100,VSP - A1 Williston,18A105367,2018-11-27T09:32:00.000Z,20 Richies Ln,Ritchies Ln,,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,,,0802,Cambridge,479151,239308,0000,VT ROUTE 15,,XY,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,VT ROUTE 15,,,VT ROUTE 15,44.65368442,-72.76285488,6
531712.000000001862645,180727.0,9504,VTVSP0200,VSP - A4 St. Johnsbury,18A406433,2018-11-21T14:46:00.000Z,Interstate 91 North,Mile Marker 105,Single Vehicle Crash,,,Not at a Junction,,0907,Newbury,531712,180727,,INTERSTATE 91,,XY,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,INTERSTATE 91,Ice,"Road Surface Condition(wet, icy, snow, slush, etc)",INTERSTATE 91,44.1260935,-72.10376491,
501457.000000000931323,88725.0,9505,VT0140200,Springfield PD.,18SF009254,2018-10-26T13:39:00.000Z,Park Street,Main Street,Opp Direction Sideswipe,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Four-way Intersection,,1418,Springfield,501457,88725,0000,PARK ST,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,PARK ST,Dry,None,PARK ST,43.29869828,-72.48204382,6
437392,122733,9506,VT0110400,Fair Haven PD.,18FH01930,2018-11-09T11:45:00.000Z,Vt 22A,Shaws Parking Lot,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1107,Fair Haven,437392,122733,0000,Unknown,,XY,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,43.60217897,-73.27545224,9
484623.000000000931323,217691.00000000372529,9507,VT0080200,Stowe PD.,18ST004508,2018-11-29T17:25:00.000Z,547 S Main St,River Rd,,,,,,0808,Stowe,484623,217691,,S MAIN ST,,XY,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,S MAIN ST,,,S MAIN ST,44.45928454,-72.69322196,
443060.828750000335276,220011.084218749776483,9508,VT0040100,Burlington PD,18BU023316,2018-10-06T09:47:00.000Z,Bank St,Pine St,,Street or Town Highways in FA Urban Area,999.99,,,0403,Burlington,,,0000,BANK ST,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,BANK ST,,,BANK ST,44.47808513,-73.21570693,5
475458.392031248658895,132935.257187502458692,9509,VT0111100,Killington PD,18KP000888,2018-11-21T10:21:00.000Z,River Rd,Post Rd,Opp Direction Sideswipe,,,Not at a Junction,,1121,Killington,,,,RIVER RD,,GEOCODE,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,RIVER RD,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",RIVER RD,43.69623185,-72.80444335,
453360.0,221964.000000001862645,9510,VT0040200,Essex PD.,18ES07512,2018-12-15T18:53:00.000Z,34 Countryside Dr,Beech St,Rear End,Street or Town Highways in FA Urban Area,999.99,Not at a Junction,,0406,Essex,453360,221964,0000,COUNTRYSIDE DR,,XY,None/Other,None,None,Cloudy,Night,Property Damage Only,INVALID LOCATION ROUTE ID,COUNTRYSIDE DR,Dry,None,COUNTRYSIDE DR,44.49639721,-73.08643323,5
475346.088593752123415,178435.276562502607703,9511,VTVSP1200,VSP - A3 Middlesex,18A305098,2018-11-08T00:01:00.000Z,Roxbury Mtn. Road,Senor Road,Single Vehicle Crash,,,Not at a Junction,,1217,Warren,,,,ROXBURY MOUNTAIN RD,,LATLONG,None/Other,Alcohol,None,Clear,Night,Injury,INVALID LOCATION ROUTE ID,ROXBURY MOUNTAIN RD,Dry,None,ROXBURY MOUNTAIN RD,44.10574,-72.80794,
481782.386406250298023,217808.943125000223517,9512,VT0080200,Stowe PD.,18ST004848,2018-12-24T18:18:00.000Z,Barrows Rd,McAllister Rd,Single Vehicle Crash,,,Not at a Junction,,0808,Stowe,,,,BARROWS RD,,LATLONG,Deer,None,None,Freezing Precipitation,Night,Property Damage Only,INVALID LOCATION ROUTE ID,BARROWS RD,Snow,Obstruction in roadway,BARROWS RD,44.46028,-72.72892,
490639.0,226762.000000001862645,9513,VT0080100,Morristown PD.,18MR004017,2018-11-13T06:19:00.000Z,1981 Laporte Rd,Cochran Rd,"No Turns, Thru moves only, Broadside ^<",,,T - Intersection,,0807,Morristown,490639,226762,,LAPORTE RD,,XY,None/Other,None,None,Freezing Precipitation,Night,Property Damage Only,INVALID LOCATION ROUTE ID,LAPORTE RD,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",LAPORTE RD,44.54102114,-72.61779148,
453388.09156250115484,180888.227499999106,9514,VT0010100,Bristol PD.,18BR02630,2018-11-27T11:54:00.000Z,36 South Street,Rounds Road,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0103,Bristol,,,T0005,TOWN ROAD 0005,,GEOCODE,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,SOUTH ST,Slush,"Road Surface Condition(wet, icy, snow, slush, etc)",TOWN ROAD 0005,44.12674713,-73.08241271,6
443096.089374999515712,218086.868749998509884,9515,VT0040100,Burlington PD,18BU029165,2018-12-23T01:00:00.000Z,661 Pine St,661 Pine St,Single Vehicle Crash,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,Alcohol,None,Clear,Night,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,44.4607723,-73.2150523,9
442570.285312499850988,220333.867031253874302,9516,VT0040100,Burlington PD,18BU027438,2018-11-30T10:54:00.000Z,Penny Lane,Lake St,,Street or Town Highways in FA Urban Area,999.99,,,0403,Burlington,,,0000,PENNY LN,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,PENNY LN,,,PENNY LN,44.48095097,-73.22190823,5
459174.024375,213967.70750000141561,9517,VT0040800,Richmond PD.,18RM01102,2018-12-07T17:00:00.000Z,30 River Road,Governor Peck Highway,"Left Turn and Thru, Broadside v<--",,,T - Intersection,,0411,Richmond,,,,RIVER RD,,GEOCODE,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,RIVER RD,Unknown,None,RIVER RD,44.4247894,-73.01270292,
450594.808750000782311,235981.309062499552965,9518,VT0040600,Milton PD.,18MT007349,2018-10-06T07:52:00.000Z,250 US Rte 7 S,Centre Dr,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0410,Milton,,,0000,US ROUTE 7,,GEOCODE,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,US ROUTE 7,Dry,None,US ROUTE 7,44.62235257,-73.12254333,9
516230.000000000931323,258366.0,9519,VTVSP0800,VSP - A5 Derby,18A504834,2018-12-24T20:55:00.000Z,2826 VT-14,Leaf Hill Rd,Single Vehicle Crash,,,Not at a Junction,,1011,Irasburg,516230,258366,,VT ROUTE 14,,XY,None/Other,Alcohol,None,Cloudy,Night,Injury,INVALID LOCATION ROUTE ID,VT ROUTE 14,Dry,None,VT ROUTE 14,44.82530658,-72.2947732,
450894,190040,9520,VTVSP0600,VSP - B5 New Haven,18B503801,2018-12-07T17:33:00.000Z,3901 Bristol Road,Hardscrabble,Opp Direction Sideswipe,,,T - Intersection,,0112,Monkton,450894,190040,,BRISTOL RD,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,BRISTOL RD,Dry,None,BRISTOL RD,44.20894491,-73.1144289,
453994.000000000931323,177458.00000000372529,9521,VTVSP0600,VSP - B5 New Haven,18B503264,2018-10-17T12:47:00.000Z,2120 Lower Notch Rd,Many Waters Rd Pvt,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0103,Bristol,453994,177458,T0023,TOWN ROAD 0023,,XY,None/Other,None,None,Cloudy,Day,Injury,INVALID LOCATION ROUTE ID,,Dry,"Rut, holes, bumps",TOWN ROAD 0023,44.0959148,-73.07454315,6
453955,256580,9522,VT0060100,St. Albans PD.,18SA010456,2018-11-18T11:16:00.000Z,71 Main St,BFA Parking Lot,"No Turns, Thru moves only, Broadside ^<","Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0612,St. Albans City,453955,256580,0000,Unknown,,XY,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Wet,None,Unknown,44.80793561,-73.08205979,9
443217.999999999068677,215626.0,9523,VT0040300,So. Burlington PD.,18SB012551,2018-11-27T09:12:00.000Z,Fayette Rd,Old Orchard Park Rd,,,,,,0414,South Burlington,443218,215626,,FAYETTE RD,,XY,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,FAYETTE RD,,,FAYETTE RD,44.43863697,-73.21325092,
446345.000000001862645,218812.0,9524,VT0040300,So. Burlington PD.,18SB013190,2018-12-13T17:20:00.000Z,Williston Road,1205 Williston Road,Same Direction Sideswipe,,,Crossover,,0414,South Burlington,446345,218812,,WILLISTON RD,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,WILLISTON RD,Dry,None,WILLISTON RD,44.46754595,-73.17430462,
455168,214870,9525,VT0040300,So. Burlington PD.,18SB012051,2018-11-11T00:29:00.000Z,South Road,Oak Hill Road,Same Direction Sideswipe,,,Not at a Junction,,0417,Williston,455168,214870,,SOUTH RD,,XY,None/Other,None,None,Clear,Night,Property Damage Only,INVALID LOCATION ROUTE ID,SOUTH RD,Ice,"Road Surface Condition(wet, icy, snow, slush, etc)",SOUTH RD,44.43267235,-73.06308723,
438219.817968750372529,120826.777656249701977,9526,VT0110400,Fair Haven PD.,18FH01984,2018-11-19T18:15:00.000Z,South Main St,Academy St,Other - Explain in Narrative,"State Highway numbered route, State owned",1.18,Not at a Junction,,1107,Fair Haven,438217,120793,0221,VT-22A,V022A1107,LRS,Deer,None,None,Cloudy,Night,Property Damage Only,NO ERROR,S MAIN ST,Dry,None,VT-22A,43.58509193,-73.26498258,10
443569.489062500186265,216966.190625000745058,9527,VT0040100,Burlington PD,18BU023344,2018-10-06T17:11:00.000Z,Home Ave,Shelburne Rd,Same Direction Sideswipe,Street or Town Highways in FA Urban Area,999.99,Not at a Junction,,0403,Burlington,,,0000,HOME AVE,,GEOCODE,None/Other,None,Pedestrian,Cloudy,Day,Injury,INVALID LOCATION ROUTE ID,HOME AVE,Dry,None,HOME AVE,44.45072461,-73.20898199,5
444224.703125000931323,221128.740625001490116,9528,VT0040100,Burlington PD,18BU024210,2018-10-17T10:37:00.000Z,460 Riverside Ave,Parking Lot & Green Belt,Single Vehicle Crash,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,44.48823342,-73.20119897,9
445854.000000000931323,51970.000000001862645,9529,VT0020000,Bennington CSD,18BNC004323,2018-11-30T17:17:00.000Z,US Rte 7,Mile Marker 18.2,Single Vehicle Crash,,,Not at a Junction,,0213,Shaftsbury,445854,51970,,ROUTE 7,,XY,Deer,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,ROUTE 7,Wet,None,ROUTE 7,42.96592179,-73.16369027,
500723.000000000931323,89175.0,9530,VT0140200,Springfield PD.,18SF010426,2018-12-16T12:37:00.000Z,2 Chester Rd,Chester Road,Other - Explain in Narrative,,,T - Intersection,,1418,Springfield,500723,89175,,,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,,43.30274994,-72.4910891,
479364.000000000931323,40299.000000001862645,9531,VTVSP1600,VSP - B1 Westminster,18B107284,2018-12-02T23:05:00.000Z,VT-9,Auger Hole Road,Single Vehicle Crash,,,Not at a Junction,,1311,Marlboro,479364,40299,,,,XY,None/Other,None,None,Freezing Precipitation,Night,Injury,INVALID LOCATION ROUTE ID,,Ice,"Road Surface Condition(wet, icy, snow, slush, etc)",,42.86250574,-72.75252189,
513330.000000000931323,127392.0,9532,VT0140300,Hartford PD.,18HF07301,2018-12-18T16:41:00.000Z,Sykes Mountain Avenue,Beswick Drive,"Left Turn and Thru, Angle Broadside -->v--",,,T - Intersection,,1408,Hartford,513330,127392,,SYKES MOUNTAIN AVE,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,SYKES MOUNTAIN AVE,Dry,None,SYKES MOUNTAIN AVE,43.6466244,-72.33477492,
505835.686562499962747,136323.407500002533197,9533,VTVSP1100,VSP - B2 Royalton,18B204842,2018-11-09T15:50:00.000Z,I-89 North,Rest Area Exit,Same Direction Sideswipe,,,Not at a Junction,,1417,Sharon,,,,INTERSTATE 89,,LATLONG,None/Other,None,Heavy Truck,Rain,Day,Property Damage Only,INVALID LOCATION ROUTE ID,INTERSTATE 89,Wet,None,INTERSTATE 89,43.72711,-72.42757,
477148,225910,9534,VT0080200,Stowe PD.,18ST004356,2018-11-16T14:52:00.000Z,7416 Mountain Rd,Mountain Rd,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0808,Stowe,477148,225910,0000,Unknown,,XY,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",Unknown,44.53305253,-72.78751242,9
451465,221553,9535,VT0040200,Essex PD.,18ES06659,2018-10-28T20:15:00.000Z,29 Railroad Avenue,At The GMT Bus Stop,Same Direction Sideswipe,Street or Town Highways in FA Urban Area,999.99,Other - Explain in Narrative,,0406,Essex,451465,221553,0000,RAILROAD AVE,,XY,None/Other,None,None,Cloudy,Night,Property Damage Only,INVALID LOCATION ROUTE ID,RAILROAD AVE,Wet,None,RAILROAD AVE,44.49257383,-73.11022034,5
462969.06515625026077,245197.340468749403954,9536,VT0060000,Franklin CSD,18FRC005078,2018-12-14T20:33:00.000Z,199 Tabor Hill Rd,Wilkins Rd,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0604,Fairfax,,,T0025,TOWN ROAD 0025,,LATLONG,None/Other,None,None,Clear,Night,Property Damage Only,INVALID LOCATION ROUTE ID,TABOR HILL RD,Ice,Work zone (construction / maintenance / utility),TOWN ROAD 0025,44.70603,-72.96729,6
493976.000000000931323,194907.000000001862645,9537,VT0120200,Montpelier PD.,18MP007191,2018-10-06T23:00:00.000Z,67 Prospect Street,Cherry Street,Same Direction Sideswipe,Street or Town Highways in FA Urban Area,999.99,Not at a Junction,,1211,Montpelier,493976,194907,0000,Unknown,,XY,None/Other,Alcohol and Drugs,None,Cloudy,Night,Property Damage Only,INVALID LOCATION ROUTE ID,,Wet,None,Unknown,44.25437469,-72.57543213,5
447867.15140625089407,216164.207031251862645,9538,VT0040300,So. Burlington PD.,18SB013743,2018-12-28T08:25:00.000Z,Meadowland Dr,1000 Hinesburg Rd,Head On,,,Not at a Junction,,0414,South Burlington,,,,,,LATLONG,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Ice,"Road Surface Condition(wet, icy, snow, slush, etc)",,44.44383,-73.15491,
441982.000000000931323,44493.0,9539,VT0020100,Bennington PD.,18BN09498,2018-12-10T13:10:00.000Z,210 Northside Drive,Walmart,Rear End,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0202,Bennington,441982,44493,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,42.89833463,-73.21037361,9
445394.000000000931323,219348.000000001862645,9540,VT0040300,So. Burlington PD.,18SB011536,2018-10-26T09:05:00.000Z,870 Williston Road,Double Tree Hotel Parking Lot,"Right Turn and Thru, Broadside ^<--","Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0414,South Burlington,445394,219348,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,44.47229814,-73.18631191,9
531144.165312498807907,262635.474062500521541,9541,VTVSP0800,VSP - A5 Derby,18A504461,2018-11-24T13:20:00.000Z,3487 Dane Hill Rd,Chilafoux Rd,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,1004,Charleston,,,T0013,TOWN ROAD 0013,,GEOCODE,None/Other,None,None,Clear,Day,Injury,INVALID LOCATION ROUTE ID,DANE HILL RD,Snow,None,TOWN ROAD 0013,44.86323163,-72.10592654,6
521569.0,146629.000000001862645,9542,VT0090400,Thetford PD.,18TF00689,2018-12-14T15:20:00.000Z,2689 VT Route 113,,Rear End,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0911,Thetford,521569,146629,0000,Unknown,,XY,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Wet,None,Unknown,43.81957484,-72.23188222,9
484628.0,217691.00000000372529,9543,VT0080200,Stowe PD.,18ST004450,2018-11-24T07:54:00.000Z,547 S Main St,River Rd,Rear End,,,T - Intersection,,0808,Stowe,484628,217691,,S MAIN ST,,XY,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,S MAIN ST,Dry,None,S MAIN ST,44.45928464,-72.69315914,
445176.000000000931323,60947.0,9544,VT0020000,Bennington CSD,18BNC004149,2018-11-16T13:52:00.000Z,Ball Mountain Road,Rte 7-a,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0201,Arlington,445176,60947,T0012,TOWN ROAD 0012,,XY,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,BALL MOUNTAIN RD,Ice,"Road Surface Condition(wet, icy, snow, slush, etc)",TOWN ROAD 0012,43.04667689,-73.17288164,6
444331.975000000558794,220280.935937501490116,9545,VT0041100,UVM Police,18UV006355,2018-10-23T16:33:00.000Z,48 University Place,Colchester Avenue,Same Direction Sideswipe,Street or Town Highways in FA Urban Area,999.99,Not at a Junction,,0403,Burlington,,,0000,UNIVERSITY PL,,GEOCODE,None/Other,None,Heavy Truck,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,UNIVERSITY PL,Unknown,None,UNIVERSITY PL,44.48061247,-73.19975925,5
450527.115312500856817,223251.403281250968575,9546,VT0040200,Essex PD.,18ES07030,2018-11-16T17:00:00.000Z,86 Pinecrest Drive Parking Lot,Pinecrest Drive,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Not at a Junction,,0406,Essex,,,0000,Unknown,,LATLONG,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Snow,None,Unknown,44.507794,-73.122174,9
501456.0,88745.000000001862645,9547,VT0140200,Springfield PD.,18SF009859,2018-11-20T14:10:00.000Z,31 Main Street,Park Street,Opp Direction Sideswipe,,,,,1418,Springfield,501456,88745,,MAIN ST,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,MAIN ST,,,MAIN ST,43.29887831,-72.48205609,
